benchmark,group,mode,size,selectivity,samples,inner_repeats,warmup,warmup_us,median_us,p95_us,min_us,max_us,total_us,measured_total_us,ops_per_sec,op_unit,commit,compiler,cflags,opt_level,date_utc
solver_predicate_dense_ranges,solver,selectivity_1pct,800,0.010000,1000,1,959,300103.542000,7.542000,10.167000,7.250000,21.667000,7881.610000,7881.610000,126877.630332,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_predicate_dense_ranges,solver,selectivity_10pct,640,0.100000,1000,1,1005,300254.667000,42.875000,46.250000,42.042000,70.375000,43484.805000,43484.805000,22996.538676,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_predicate_dense_ranges,solver,selectivity_50pct,128,0.500000,1000,1,4250,300002.375000,26.584000,30.000000,26.125000,47.875000,27096.359000,27096.359000,36905.327391,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_predicate_dense_ranges,solver,selectivity_100pct,64,1.000000,1000,1,7202,300018.750000,18.667000,19.584000,18.250000,42.458000,18871.090000,18871.090000,52991.109682,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_selectivity_pure,solver,selectivity_pure,256,0.011719,1000,1,2072,300089.666000,5.959000,6.667000,5.667000,21.833000,6115.723000,6115.723000,163512.964861,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_selectivity_pure,solver,selectivity_pure,256,0.050781,1000,1,2060,300015.500000,11.209000,12.792000,10.917000,20.875000,11428.769000,11428.769000,87498.487370,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_selectivity_pure,solver,selectivity_pure,256,0.101562,1000,1,2035,300137.709000,18.292000,20.250000,18.042000,74.709000,18688.721000,18688.721000,53508.209577,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_selectivity_pure,solver,selectivity_pure,256,0.250000,1000,1,1845,300059.125000,42.750000,46.042000,42.041000,68.375000,43220.254000,43220.254000,23137.300396,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_selectivity_pure,solver,selectivity_pure,256,0.500000,1000,1,1463,300047.000000,92.875000,99.708000,92.416000,210.500000,94543.678000,94543.678000,10577.121825,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_selectivity_pure,solver,selectivity_pure,256,1.000000,1000,1,818,300150.750000,238.000000,254.833000,234.333000,322.833000,240187.294000,240187.294000,4163.417570,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_size_pure,solver,size_pure,64,0.093750,1000,1,10180,300001.834000,3.334000,3.917000,3.167000,9.542000,3449.214000,3449.214000,289921.124059,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_size_pure,solver,size_pure,128,0.101562,1000,1,5220,300035.250000,6.875000,7.375000,6.583000,23.708000,7017.472000,7017.472000,142501.459215,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_size_pure,solver,size_pure,256,0.101562,1000,1,2009,300030.083000,18.584000,21.000000,18.084000,60.875000,19016.034000,19016.034000,52587.200885,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_size_pure,solver,size_pure,512,0.099609,1000,1,739,300183.500000,61.458000,68.458000,60.125000,87.625000,62435.903000,62435.903000,16016.425677,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_size_pure,solver,size_pure,1024,0.099609,1000,1,500,644646.917000,219.625000,241.167000,217.833000,392.167000,223121.632000,223121.632000,4481.860369,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_size_pure,solver,size_pure,2048,0.100098,1000,1,500,2260639.916000,863.334000,901.250000,842.875000,974.125000,866988.013000,866988.013000,1153.418484,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_predicate_dense_ranges,solver,absent_predicate,512,0.000000,1000,1,21374,300000.000000,2.875000,3.041000,2.417000,3.375000,2755.458000,2755.458000,362916.074206,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_repeated_solve,solver,repeated,1,1.000000,1000,1,16732,300015.000000,4.542000,4.708000,4.458000,8.416000,4561.580000,4561.580000,219222.287015,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_repeated_solve,solver,repeated,10,1.000000,1000,1,5057,300045.458000,45.334000,68.667000,44.583000,87.041000,51296.164000,51296.164000,194946.351154,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_repeated_solve,solver,repeated,100,1.000000,1000,1,704,300130.000000,405.875000,423.625000,389.458000,511.791000,407495.264000,407495.264000,245401.625085,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_repeated_solve,solver,repeated,1000,1.000000,1000,1,500,2077149.667000,4025.666500,4188.625000,3892.833000,4713.583000,4041039.600000,4041039.600000,247461.074126,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,simple_join,8,0.500000,1000,1,16151,300006.250000,4.375000,4.500000,4.291000,7.958000,4401.968000,4401.968000,227171.119826,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,simple_join,16,0.500000,1000,1,12269,300018.750000,8.417000,10.042000,8.250000,17.167000,8639.547000,8639.547000,115746.809410,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,simple_join,32,0.500000,1000,1,6817,300031.958000,22.209000,22.750000,21.708000,28.375000,22314.576000,22314.576000,44813.757608,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,simple_join,64,0.500000,1000,1,2670,300001.125000,70.542000,74.208000,68.375000,175.042000,71206.774000,71206.774000,14043.607705,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,noisy_join,128,0.500000,1000,1,4228,300026.875000,27.041000,28.208000,26.833000,121.583000,27353.679000,27353.679000,36558.153658,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,noisy_join,512,0.500000,1000,1,1333,300201.334000,29.833000,33.250000,29.458000,107.041000,30538.631000,30538.631000,32745.410231,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
solver_join_bindings,solver,noisy_join,960,0.500000,1000,1,622,300343.000000,34.875000,40.250000,34.500000,131.792000,35932.715000,35932.715000,27829.792433,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-DMAELYS_DATALOG_PROFILE_LARGE_-O2,-O2,2026-09-18T10:24:23Z
