benchmark,group,mode,size,selectivity,samples,inner_repeats,warmup,warmup_us,median_us,p95_us,min_us,max_us,total_us,measured_total_us,ops_per_sec,op_unit,commit,compiler,cflags,opt_level,date_utc
solver_selectivity_pure,solver,selectivity_pure,64,1.000000,1000,1,3164,300042.875000,54.250000,59.833000,52.000000,74.916000,54912.578000,54912.578000,18210.764026,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_size_pure,solver,size_pure,64,0.093750,1000,1,5761,300005.792000,8.084000,8.875000,7.667000,18.750000,8217.462000,8217.462000,121692.074755,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_size_pure,solver,size_pure,128,0.101562,1000,1,2646,300010.875000,18.209000,20.875000,17.417000,44.000000,18630.308000,18630.308000,53675.977874,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_size_pure,solver,size_pure,256,0.101562,1000,1,959,300222.875000,51.708000,56.208000,49.625000,72.791000,52258.238000,52258.238000,19135.738943,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_size_pure,solver,size_pure,512,0.099609,1000,1,500,511003.625000,170.583000,183.458000,163.250000,272.750000,171646.138000,171646.138000,5825.939410,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_predicate_dense_ranges,solver,absent_predicate,512,0.000000,1000,1,17722,300016.000000,2.833000,2.917000,2.750000,4.958000,2838.833000,2838.833000,352257.424089,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_repeated_solve,solver,repeated,1,1.000000,1000,1,11431,300004.958000,8.792000,9.125000,8.583000,11.000000,8832.977000,8832.977000,113212.114104,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_repeated_solve,solver,repeated,10,1.000000,1000,1,2908,300067.917000,85.084000,87.167000,84.000000,104.958000,85418.743000,85418.743000,117070.324952,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_repeated_solve,solver,repeated,100,1.000000,1000,1,500,442710.041000,855.166500,909.208000,811.625000,1133.958000,861308.532000,861308.532000,116102.414274,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_repeated_solve,solver,repeated,1000,1.000000,1000,1,500,4259908.708000,8522.333500,8798.917000,8296.958000,10258.958000,8549765.581000,8549765.581000,116962.271132,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,simple_join,8,0.500000,1000,1,10902,300002.750000,8.750000,9.250000,8.333000,27.583000,8845.009000,8845.009000,113058.109947,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,simple_join,16,0.500000,1000,1,6817,300017.958000,19.625000,20.917000,18.792000,71.708000,19922.046000,19922.046000,50195.647576,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,simple_join,32,0.500000,1000,1,3148,300058.458000,54.541000,59.291000,52.833000,128.125000,55436.075000,55436.075000,18038.795135,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,simple_join,64,0.500000,1000,1,1092,300013.583000,181.375000,196.958000,173.708000,304.667000,182973.330000,182973.330000,5465.277371,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,noisy_join,128,0.500000,1000,1,1858,300021.792000,68.604500,74.875000,65.875000,98.042000,69639.643000,69639.643000,14359.637082,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,noisy_join,512,0.500000,1000,1,500,481533.125000,111.875000,126.167000,107.042000,149.208000,113843.782000,113843.782000,8783.966787,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
solver_join_bindings,solver,noisy_join,960,0.500000,1000,1,500,1438385.500000,163.500000,179.042000,154.583000,263.667000,166058.791000,166058.791000,6021.963631,solve_calls/sec,078437943e2a4944dbfdea6906751dbea4b1567e,Apple_clang_version_21.0.0__clang-2100.1.1.101_,-Wall_-Wextra_-g_-I._-Iinclude_-O0,-O0,2026-09-18T10:21:21Z
